generic_name_key,generic_name,example_brand_name,n_brand_products,is_single_brand_equivalent,brand_premium_per_fill,n_paid_prescriber_cells,paid_total_fills,observed_brand_fills,expected_brand_fills,net_excess_brand_fills,estimated_savings_usd,savings_rank,share_of_headline_savings
DIMETHYL FUMARATE,Dimethyl Fumarate,Tecfidera,1,True,5362.764449899705,2198.0,73559.4,45668.399999999994,38662.67720097197,7005.722799028028,37570041.172479376,1,0.29280724702373095
SEVELAMER CARBONATE,Sevelamer Carbonate,Renvela,1,True,1065.6569179690594,8600.0,703865.9000000003,70535.9,55648.07655484255,14887.82344515746,15865312.047833996,2,0.12364847625723624
AMBRISENTAN,Ambrisentan,Letairis,1,True,6546.273130514351,1236.0,48904.3,7681.5,5790.404170082785,1891.0958299172155,12379629.8186148,3,0.09648233574512938
DALFAMPRIDINE,Dalfampridine,Ampyra,1,True,2727.405629081395,1969.0,100283.4,10126.2,5928.78429307524,4197.4157069247585,11448055.22666125,4,0.08922198193250211
ABIRATERONE ACETATE,Abiraterone Acetate,Zytiga,1,True,7356.378330598548,3281.0,124891.3,5288.4,3734.4223770059234,1553.9776229940765,11431647.312028661,5,0.08909410460889439
PREDNISONE,Prednisone,Rayos,1,True,4020.634908573177,118563.0,8481412.600000001,2393.5,325.0822421037787,2068.417757896221,8316352.6429102095,6,0.06481463013228761
SOFOSBUVIR VELPATASVIR,Sofosbuvir/Velpatasvir,Epclusa,1,True,16146.53864908356,527.0,11418.699999999999,10298.6,9891.903102093598,406.69689790640257,6566747.18050812,7,0.05117884100786942
BOSENTAN,Bosentan,Tracleer,1,True,7265.099904730631,331.0,6155.0,1238.0,442.6291478754678,795.3708521245322,5778448.70199546,8,0.04503512915334618
ESOMEPRAZOLE MAGNESIUM,Esomeprazole Magnesium,Nexium,1,True,292.0430106332119,47697.0,2960795.9000000022,59563.5,42301.59563196947,17261.90436803054,5041218.5209022295,9,0.039289425049437963
IMATINIB MESYLATE,Imatinib Mesylate,Gleevec,1,True,7123.576496359762,2924.0,66529.7,3938.3,3364.516569536201,573.7834304637983,4087390.1592525886,10,0.03185563344336515
RIVASTIGMINE,Rivastigmine,Exelon,1,True,455.2388393879223,7327.0,290668.50000000006,20339.4,13827.921087926994,6511.478912073004,2964278.1026310446,11,0.023102506240528696
TETRABENAZINE,Tetrabenazine,Xenazine,1,True,19119.48605170452,508.0,9310.4,207.1,95.30080894462309,111.79919105537691,2137543.073975127,12,0.0166592338829741
ATORVASTATIN CALCIUM,Atorvastatin Calcium,Lipitor,1,True,408.3350974051634,152377.0,78622935.49999994,10514.1,5500.193785204886,5013.9062147951145,2047353.882598717,13,0.01595633210235089
OLMESARTAN MEDOXOMIL,Olmesartan Medoxomil,Benicar,1,True,301.9766648798623,37957.0,3268560.1999999997,11415.9,5602.622856351718,5813.277143648283,1755474.04386124,14,0.01368152671552434
AMLODIPINE BESYLATE,Amlodipine Besylate,Norvasc,1,True,274.6277218267386,148312.0,57191388.80000014,9532.5,3375.6813689243877,6156.818631075613,1690833.0743527154,15,0.013177738491288895
TESTOSTERONE ENANTHATE,Testosterone Enanthate,Xyosted,1,True,510.7479732722583,428.0,12060.499999999998,10620.399999999998,8311.60051605721,2308.7994839427915,1179214.6571158164,16,0.009190370482027574
PALIPERIDONE,Paliperidone,Invega,1,True,746.3792750809048,5906.0,197993.20000000004,31142.199999999993,29838.68050260207,1303.5194973979283,972919.937521691,17,0.0075825844100725695
RANOLAZINE,Ranolazine,Ranexa,1,True,407.2257070425938,16874.0,1213437.9999999998,5536.5,3148.1690803248744,2388.3309196751266,972589.7474163914,18,0.007580011028391048
DROXIDOPA,Droxidopa,Northera,1,True,6892.114314033788,373.0,9316.300000000001,2730.8,2594.507630986696,136.2923690133046,939342.5873701717,19,0.007320894745824342
OLMESARTAN HYDROCHLOROTHIAZIDE,Olmesartan/Hydrochlorothiazide,Benicar Hct,1,True,296.8413737480123,14813.0,908890.4000000001,6675.0,3531.248079395457,3143.751920604543,933195.6388352043,20,0.007272987662894691
LORAZEPAM,Lorazepam,Ativan,1,True,3493.483646417741,79089.0,4727269.1,1744.2000000000003,1484.0451569334184,260.15484306658135,908846.6897894759,21,0.007083220803037658
RUFINAMIDE,Rufinamide,Banzel,1,True,1591.0240625000743,414.0,9993.0,8111.599999999999,7584.04986729512,527.5501327048798,839344.9553085712,22,0.006541549543128709
BROMOCRIPTINE MESYLATE,Bromocriptine Mesylate,Cycloset,1,True,356.0357024402159,736.0,16926.600000000002,2990.3999999999996,1047.9562867963682,1942.4437132036317,691579.3118810363,23,0.0053899178199140856
TERIPARATIDE,Teriparatide,Forteo,1,True,1213.8871171867881,1739.0,40927.9,39398.600000000006,38833.62362940414,564.9763705958607,685817.5377812638,24,0.005345012646550506
SERTRALINE HCL,Sertraline Hcl,Zoloft,1,True,519.7784599708056,108057.0,13073312.899999965,3335.0,2024.8492856045864,1310.1507143954132,680988.1206580985,25,0.005307373924621206
VALSARTAN,Valsartan,Diovan,1,True,304.852563397737,42278.0,3358906.9999999995,9428.3,7320.676535146775,2107.6234648532236,642514.415937726,26,0.005007523852318697
MONTELUKAST SODIUM,Montelukast Sodium,Singulair,1,True,229.09448590247507,97614.0,14614504.799999971,4555.0,2050.1324235954926,2504.867576404508,573851.3496701695,27,0.004472388867671981
BRINZOLAMIDE,Brinzolamide,Azopt,1,True,72.53938020921984,3257.0,234762.7000000001,162791.2,155217.82810566906,7573.37189433095,549367.7033086926,28,0.004281572225888313
EZETIMIBE,Ezetimibe,Zetia,1,True,318.89200271606074,65115.0,7172287.999999996,3249.1,1562.5377937975995,1686.5622062024001,537831.1996411013,29,0.004191660908951535
NABUMETONE,Nabumetone,Relafen Ds,1,True,1892.746797835015,8109.0,362008.2,260.0,0.0,260.0,492114.1674371039,30,0.003835358974644544
ENTECAVIR,Entecavir,Baraclude,1,True,1171.3411633770916,1588.0,56838.700000000004,698.0,285.43696814580863,412.56303185419137,483252.06169846863,31,0.0037662909432242377
TRAVOPROST,Travoprost,Travatan Z,1,True,80.69419410389412,8879.0,649086.9999999995,41022.100000000006,35233.558354416666,5788.541645583345,467101.70312717726,32,0.0036404209179560732
DOXEPIN HCL,Doxepin Hcl,Silenor,1,True,460.01034982296835,18870.0,706556.4,1734.0,770.4106393332563,963.5893606667439,443261.0788859992,33,0.003454615756888003
ESCITALOPRAM OXALATE,Escitalopram Oxalate,Lexapro,1,True,429.7880729932618,98723.0,10621564.399999978,5439.099999999999,4464.368928578478,974.7310714215218,418927.7888729132,34,0.0032649709378405087
AMIODARONE HCL,Amiodarone Hcl,Pacerone,1,True,9.679038815844624,30696.0,2650989.5000000005,158252.99999999997,115942.22538650817,42310.77461349183,409527.6298124409,35,0.0031917095143715805
SOLIFENACIN SUCCINATE,Solifenacin Succinate,Vesicare,1,True,330.02491765273396,14876.0,762877.2,4110.900000000001,3020.6196100208426,1090.2803899791581,359819.6959212622,36,0.0028043039427062696
VALSARTAN HYDROCHLOROTHIAZIDE,Valsartan/Hydrochlorothiazide,Diovan Hct,1,True,326.2861721976651,27362.0,1861449.2000000004,2837.1000000000004,1762.7441094053224,1074.3558905946777,350547.4711201508,37,0.002732039592360352
FELBAMATE,Felbamate,Felbatol,1,True,2020.080339820523,505.0,12267.800000000003,1303.3999999999999,1146.768574898783,156.6314251012168,316408.06244503875,38,0.0024659694482450974
TENOFOVIR DISOPROXIL FUMARATE,Tenofovir Disoproxil Fumarate,Viread,1,True,1166.2094312012566,1594.0,53769.40000000001,968.7,704.4447583032169,264.25524169678306,308176.95511115604,39,0.0024018191890711337
MELOXICAM,Meloxicam,Mobic,1,True,379.38758847739575,94588.0,9948037.399999993,803.0,46.82915753281894,756.170842467181,286881.83240054455,40,0.0022358527418346002
FEBUXOSTAT,Febuxostat,Uloric,1,True,211.7798796337239,6576.0,239835.9,5667.299999999999,4333.476072877922,1333.8239271220782,282477.07073849457,41,0.002201523630239022
SILODOSIN,Silodosin,Rapaflo,1,True,206.64848499998675,3453.0,202165.9,4198.9,2910.7926687752547,1288.107331224745,266185.4285149697,42,0.0020745524915312947
VENLAFAXINE HCL,Venlafaxine Hcl,Effexor Xr,1,True,679.6925953621035,67587.0,4800051.400000002,5672.6,5288.075953940659,384.5240460593408,261358.14684521046,43,0.0020369304125497658
POSACONAZOLE,Posaconazole,Noxafil,1,True,2608.3141588520416,292.0,6223.500000000001,226.5,131.63743964801725,94.86256035198271,247431.35931103292,44,0.0019283900918446067
LOSARTAN POTASSIUM,Losartan Potassium,Cozaar,1,True,141.51829426467077,133623.0,39203362.10000003,3591.7,1874.0954097627227,1717.604590237277,243072.47183154823,45,0.0018944185069561385
EZETIMIBE SIMVASTATIN,Ezetimibe/Simvastatin,Vytorin,1,True,268.1166602900847,3618.0,133450.9,1819.7,972.0132610942255,847.6867389057744,227278.93740760922,46,0.0017713294394137906
CARVEDILOL,Carvedilol,Coreg,1,True,314.516035039319,110524.0,19486216.899999976,905.0,184.45348868988427,720.5465113101159,226623.43179867137,47,0.001766220666924547
COLESEVELAM HCL,Colesevelam Hcl,Welchol,1,True,255.04669186498737,4718.0,145964.40000000002,17938.000000000004,17063.98453017823,874.0154698217765,222914.7542168668,48,0.0017373165816763712
LISINOPRIL HYDROCHLOROTHIAZIDE,Lisinopril/Hydrochlorothiazide,Zestoretic,1,True,453.16396483623475,74010.0,8000932.199999997,585.0,93.27722147082383,491.72277852917614,222831.04391857123,49,0.0017366641740338314
CYCLOBENZAPRINE HCL,Cyclobenzaprine Hcl,Amrix,1,True,2904.5182240559952,74152.0,3729775.2000000007,94.0,18.33549148441908,75.6645085155809,219768.9438977448,50,0.0017127992793137723
CARISOPRODOL,Carisoprodol,Soma,1,True,888.4697927204002,8242.0,208028.9,496.0,255.02902919932146,240.97097080067857,214095.42847891242,51,0.0016685819620340702
ALFUZOSIN HCL,Alfuzosin Hcl,Uroxatral,1,True,750.5304973372641,9567.0,1045243.5000000001,521.0,236.43022425490335,284.56977574509676,213578.29531712102,52,0.0016645516141099445
LANTHANUM CARBONATE,Lanthanum Carbonate,Fosrenol,1,True,426.85445508108296,859.0,22891.4,685.1,192.64136479658706,492.4586352034128,210208.16237972656,53,0.0016382860227848726
LUBIPROSTONE,Lubiprostone,Amitiza,1,True,46.44078800061942,6385.0,173164.9,84520.49999999997,80002.77163043192,4517.728369568116,209806.86545549682,54,0.0016351584603985722
DONEPEZIL HCL,Donepezil Hcl,Aricept,1,True,527.3165754145671,63946.0,7111777.899999996,536.3,186.60780216293006,349.6921978370699,184398.49221263698,55,0.0014371348333698387
AMLODIPINE BESYLATE BENAZEPRIL,Amlodipine Besylate/Benazepril,Lotrel,1,True,336.61919556186524,30326.0,2083649.3999999997,1110.8,564.3598321785495,546.4401678214505,183942.2497147473,56,0.0014335790451510022
TAMSULOSIN HCL,Tamsulosin Hcl,Flomax,1,True,344.68348857108504,102970.0,22781244.19999999,1501.0,983.990836066442,517.0091639335578,178204.52224783873,57,0.0013888612825048274
FROVATRIPTAN SUCCINATE,Frovatriptan Succinate,Frova,1,True,1922.0141904734346,133.0,2212.7,114.0,25.33330722307625,88.66669277692375,170418.6417395958,58,0.00132818095940355
PIOGLITAZONE HCL,Pioglitazone Hcl,Actos,1,True,476.8494106487315,39154.0,3970733.0999999996,528.0,176.48568468210772,351.5143153178924,167619.39409392924,59,0.0013063646405684862
CINACALCET HCL,Cinacalcet Hcl,Sensipar,1,True,805.4946578841866,3694.0,133322.8,884.4000000000001,679.7826569538015,204.61734304619864,164818.176734169,60,0.0012845329704976188
ANASTROZOLE,Anastrozole,Arimidex,1,True,1574.8340602761627,12906.0,2016185.6,444.7,340.5831310588535,104.11686894114642,163966.7914578267,61,0.0012778975830681012
TELMISARTAN,Telmisartan,Micardis,1,True,227.02176204309623,16402.0,1167526.7,1764.0,1116.7454300165073,647.2545699834933,146940.87296809914,62,0.0011452037619955977
ATENOLOL,Atenolol,Tenormin,1,True,571.0417249254504,80489.0,8858272.099999996,494.0,255.2160131384658,238.78398686153415,136355.61974198656,63,0.00106270614529196
RILUZOLE,Riluzole,Tiglutik,1,True,3355.370717118546,354.0,16796.100000000002,230.0,191.55269383963918,38.44730616036081,129004.96524256619,64,0.0010054178155316379
LOSARTAN HYDROCHLOROTHIAZIDE,Losartan/Hydrochlorothiazide,Hyzaar,1,True,155.03735243891728,66112.0,6589729.2,1567.3,763.3752798037689,803.9247201962311,124638.36017942104,65,0.0009713860826008793
SIMVASTATIN,Simvastatin,Zocor,1,True,224.20269666310693,108295.0,24883649.30000001,716.1,175.73700676293063,540.3629932370691,121150.84026069914,66,0.0009442056198046499
EXEMESTANE,Exemestane,Aromasin,1,True,998.9249313929186,3490.0,190812.00000000003,288.0,173.11871543460688,114.88128456539312,114757.77930281569,67,0.0008943804260940833
PRASUGREL HCL,Prasugrel Hcl,Effient,1,True,423.4729294273599,5507.0,296810.39999999997,368.0,98.57062396120082,269.42937603879915,114096.047144936,68,0.0008892231261452678
TIMOLOL MALEATE,Timolol Maleate,Istalol,1,True,267.6415603102796,18065.0,3127349.9,731.3,328.98933442374334,402.3106655762566,107675.05426429646,69,0.000839180241179886
TRANYLCYPROMINE SULFATE,Tranylcypromine Sulfate,Parnate,1,True,1366.9450335551937,194.0,3346.1000000000004,127.1,50.23461623733427,76.86538376266573,105070.75458668996,70,0.0008188832759590085
PIMECROLIMUS,Pimecrolimus,Elidel,1,True,876.6277997267714,641.0,12610.8,171.0,54.9470745238017,116.0529254761983,101735.22071205467,71,0.0007928873371549334
LETROZOLE,Letrozole,Femara,1,True,688.3657069869394,7981.0,967238.3,438.0,295.0645794480917,142.9354205519083,98391.84182168983,72,0.0007668302571493332
VALGANCICLOVIR HCL,Valganciclovir Hcl,Valcyte,1,True,4924.97164020887,752.0,35460.2,26.0,6.048654253409838,19.951345746590157,98259.81198595838,73,0.0007658012645925234
NORTRIPTYLINE HCL,Nortriptyline Hcl,Pamelor,1,True,2380.1715449668227,18369.0,777889.7,115.0,74.3376967990937,40.66230320090629,96783.25703161051,74,0.0007542935318946271
LEFLUNOMIDE,Leflunomide,Arava,1,True,1344.7117503005495,4736.0,610365.0000000003,107.0,35.1811073394121,71.8188926605879,96575.70885426644,75,0.0007526759768285064
TELMISARTAN HYDROCHLOROTHIAZID,Telmisartan/Hydrochlorothiazid,Micardis Hct,1,True,163.73477091741736,3916.0,192229.39999999997,1103.0,519.0702373323501,583.9297626676499,95609.60592224954,76,0.0007451465216818711
LOVASTATIN,Lovastatin,Altoprev,1,True,878.8348197102819,44869.0,3725292.0000000014,194.0,87.1821899330364,106.8178100669636,93875.21085204708,77,0.0007316292768264271
NAPROXEN ESOMEPRAZOLE MAG,Naproxen/Esomeprazole Mag,Vimovo,1,True,689.4890176606054,407.0,27600.6,1214.4,1079.6779565394875,134.72204346051282,92889.36940281831,78,0.000723945986850104
RALOXIFENE HCL,Raloxifene Hcl,Evista,1,True,157.88446555356333,13095.0,763600.5000000002,903.0,318.8940135866759,584.1059864133241,92221.26149150463,79,0.0007187389965961291
ADEFOVIR DIPIVOXIL,Adefovir Dipivoxil,Hepsera,1,True,892.4801488610113,104.0,1444.0,109.0,5.733692469844245,103.26630753015574,92163.12951684039,80,0.0007182859371121816
FONDAPARINUX SODIUM,Fondaparinux Sodium,Arixtra,1,True,2907.691368690337,213.0,3607.7,48.0,16.609705927231293,31.390294072768707,91273.28713604105,81,0.000711350828986781
METOPROLOL TARTRATE,Metoprolol Tartrate,Lopressor,1,True,170.436120296909,115338.0,20959951.799999997,549.0,22.727666514606575,526.2723334853937,89695.81473885155,82,0.0006990565824152513
ERLOTINIB HCL,Erlotinib Hcl,Tarceva,1,True,5634.697525988509,182.0,2680.3,15.0,0.0,15.0,84520.46288982764,83,0.0006587217709537748
RASAGILINE MESYLATE,Rasagiline Mesylate,Azilect,1,True,738.3864072556977,2754.0,186464.8,417.0,303.41289182229576,113.5871081777042,83871.1767178993,84,0.0006536614704962875
ALOSETRON HCL,Alosetron Hcl,Lotronex,1,True,2628.1214593374452,273.0,5084.1,98.0,70.0814574945456,27.91854250545441,73373.32067200934,85,0.0005718449956530257
FUROSEMIDE,Furosemide,Lasix,1,True,37.53163230458912,132557.0,24975857.00000004,2443.7999999999997,609.8877592914656,1833.9122407085347,68829.71989715783,86,0.0005364338224698113
NIFEDIPINE,Nifedipine,Procardia Xl,1,True,290.08379203030876,44581.0,3343542.999999999,583.5,356.09620091085725,227.40379908914267,65966.15636187697,87,0.0005141162489650656
VARENICLINE TARTRATE,Varenicline Tartrate,Chantix,1,True,75.90613175566864,1903.0,32405.1,30883.699999999997,30060.52803430353,823.1719656964715,62483.79968572913,88,0.00048697602660500934
LANSOPRAZOLE,Lansoprazole,Prevacid,1,True,510.2076707036524,19861.0,866476.8999999999,3046.6,2941.649223410361,104.95077658963898,53546.69126233906,89,0.00041732345151753976
CARBIDOPA,Carbidopa,Lodosyn,1,True,4743.300061116946,264.0,6684.1,11.0,0.0,11.0,52176.30067228641,90,0.0004066431252922262
NADOLOL,Nadolol,Corgard,1,True,174.54173918724746,3404.0,109483.20000000001,395.5,111.05428384182606,284.445716158174,49647.65000260981,91,0.00038693574094644914
TIZANIDINE HCL,Tizanidine Hcl,Zanaflex,1,True,274.61924948571595,61142.0,4562656.300000001,356.3,175.563193995651,180.736806004349,49633.80601935976,92,0.0003868278459722414
BETAXOLOL HCL,Betaxolol Hcl,Betoptic S,1,True,180.42213868354625,428.0,17602.2,3612.7999999999997,3338.764540841099,274.03545915890004,49442.06361657629,93,0.00038533347536883974
DIFLUPREDNATE,Difluprednate,Durezol,1,True,53.70067148063748,2838.0,162408.99999999997,159366.9,158474.04093169604,892.8590683039598,47947.13150549901,94,0.000373682517790104
ARMODAFINIL,Armodafinil,Nuvigil,1,True,920.3220212645883,2348.0,54255.6,992.6,943.8847672151074,48.71523278489277,44833.70150296738,95,0.0003494175758472093
ONDANSETRON,Ondansetron,Zuplenz,1,True,2467.316185967308,34351.0,857621.5999999999,18.0,0.0,18.0,44411.69134741154,96,0.00034612858206364974
LIOTHYRONINE SODIUM,Liothyronine Sodium,Cytomel,1,True,82.3605828794085,8564.0,592256.9,3063.0,2531.0017292870393,531.9982707129608,43815.687666756785,97,0.00034148354597898436
NAPROXEN SODIUM,Naproxen Sodium,Naprelan,1,True,624.9341795496314,795.0,21652.7,69.0,0.0,69.0,43120.45838892456,98,0.0003360651816509339
CHLORZOXAZONE,Chlorzoxazone,Lorzone,1,True,338.756476084694,1206.0,31484.0,125.0,0.0,125.0,42344.55951058675,99,0.0003300181077738545
PRAVASTATIN SODIUM,Pravastatin Sodium,Pravachol,1,True,150.5793475669076,93106.0,14553113.699999984,276.0,0.0,276.0,41559.8999284665,100,0.00032390275615534953
LITHIUM CARBONATE,Lithium Carbonate,Lithobid,1,True,822.9349829676761,13126.0,664881.3999999994,372.4,324.79986777058474,47.600132229415344,39171.81400547307,101,0.00030529088236054406
METHOCARBAMOL,Methocarbamol,Robaxin,1,True,2723.0649545781775,22204.0,751569.3,12.9,0.0,12.9,35127.53791405849,102,0.0002737712642931985
DRONABINOL,Dronabinol,Marinol,1,True,2595.7736826817227,1602.0,33027.299999999996,13.0,0.0,13.0,33745.057874862396,103,0.00026299671729486325
NAFTIFINE HCL,Naftifine Hcl,Naftin,1,True,223.45793207537292,162.0,7622.0,536.3,396.1203990412393,140.17960095876074,31324.24374939562,104,0.00024412977178421216
CANDESARTAN HYDROCHLOROTHIAZID,Candesartan/Hydrochlorothiazid,Atacand Hct,1,True,184.485387444989,1501.0,97206.40000000002,293.0,129.5571559962445,163.44284400375557,30152.81640114372,105,0.00023500009275737087
GLIMEPIRIDE,Glimepiride,Amaryl,1,True,174.1218107413715,57040.0,7380555.099999999,468.7,305.2293966644663,163.47060333553378,28463.797455767617,106,0.00022183649292802673
MYCOPHENOLATE MOFETIL,Mycophenolate Mofetil,Cellcept,1,True,1504.8323299553983,6593.0,306905.99999999994,618.6,601.3953600443198,17.20463995568033,25890.098430550213,107,0.0002017780180708421
MIRTAZAPINE,Mirtazapine,Remeron,1,True,162.11583412806635,66046.0,4978921.800000003,564.0,404.50739490923814,159.4926050907619,25856.27671154714,108,0.00020151442388457452
ATENOLOL CHLORTHALIDONE,Atenolol/Chlorthalidone,Tenoretic 50,1,True,413.6144535018355,5900.0,286133.6,60.0,0.0,60.0,24816.867210110133,109,0.00019341364397728453
ACYCLOVIR,Acyclovir,Zovirax,1,True,640.9324737296781,25653.0,985963.1999999998,61.0,24.418383551495776,36.58161644850422,23446.345923370092,110,0.0001827322991494878
GATIFLOXACIN,Gatifloxacin,Zymaxid,1,True,288.66640481458035,454.0,38007.5,79.0,0.0,79.0,22804.645980351845,111,0.00017773112300310408
RIFAMPIN,Rifampin,Rifadin,1,True,210.67916172657542,1327.0,35735.9,97.0,0.0,97.0,20435.878687477816,112,0.00015926981159058512
DIHYDROERGOTAMINE MESYLATE,Dihydroergotamine Mesylate,Migranal,1,True,1706.7250402579616,335.0,10072.800000000001,42.0,31.133175563210713,10.866824436789289,18546.681374355398,113,0.0001445460943127555
CLORAZEPATE DIPOTASSIUM,Clorazepate Dipotassium,Tranxene T-Tab,1,True,987.9111574777158,3466.0,70481.10000000002,49.0,30.45445975168175,18.545540248318254,18321.34613276566,114,0.00014278991333215946
DAPTOMYCIN,Daptomycin,Cubicin Rf,1,True,1049.0965099346272,1207.0,40663.7,44.0,26.72064443699837,17.279355563001626,18127.71161506449,115,0.00014128079627273024
BALSALAZIDE DISODIUM,Balsalazide Disodium,Colazal,1,True,1484.7954347244229,2348.0,82449.40000000002,12.0,0.0,12.0,17817.545216693074,116,0.0001388634720859011
CELECOXIB,Celecoxib,Celebrex,1,True,503.16734867809214,54685.0,3548822.3000000026,3047.2,3012.1159458320653,35.08405416793417,17653.150516558013,117,0.00013758223953811514
NARATRIPTAN HCL,Naratriptan Hcl,Amerge,1,True,1095.2660263227335,1192.0,28527.699999999997,82.0,66.43013431745626,15.569865682543746,17053.144916498364,118,0.00013290601394800374
ETHACRYNIC ACID,Ethacrynic Acid,Edecrin,1,True,1400.4422051713957,119.0,1755.1000000000004,46.0,33.89687025765342,12.103129742346578,16949.73370584735,119,0.0001321000645543604
ENTACAPONE,Entacapone,Comtan,1,True,565.2079819960148,2292.0,86349.3,27.1,0.0,27.1,15317.136312092003,120,0.00011937619379337253
METAXALONE,Metaxalone,Skelaxin,1,True,696.302544253756,957.0,16032.3,161.0,139.308681487166,21.69131851283398,15103.720268704898,121,0.00011771290671183879
FOSFOMYCIN TROMETHAMINE,Fosfomycin Tromethamine,Monurol,1,True,64.84747591808633,443.0,9501.9,1056.0,825.0097116162492,230.99028838375088,14979.137163277104,122,0.00011674195126469116
FENOFIBRATE,Fenofibrate,Lipofen,1,True,169.10566478895058,33567.0,2357991.900000001,176.0,89.82880933640305,86.17119066359696,14572.036482822965,123,0.00011356915651160525
FENOPROFEN CALCIUM,Fenoprofen Calcium,Nalfon,1,True,132.87638328079333,41.0,1029.3,109.0,0.0,109.0,14483.525777606472,124,0.00011287933624210939
RITONAVIR,Ritonavir,Norvir,1,True,255.50894098296658,1301.0,46113.8,934.3,878.6182225679228,55.68177743207673,14227.191983719174,125,0.00011088156381054049
EPLERENONE,Eplerenone,Inspra,1,True,447.1911901940615,3023.0,133656.8,72.0,44.81046858691706,27.189531413082932,12158.918913435375,126,9.476219516191804e-05
DAPSONE,Dapsone,Aczone,1,True,835.5046592585371,1366.0,32758.0,12.5,0.0,12.5,10443.808240731714,127,8.139524589215665e-05
POTASSIUM CITRATE,Potassium Citrate,Urocit-K,1,True,166.12687841438225,7373.0,381982.9,81.7,21.591158289071224,60.10884171092878,9985.694238540813,128,7.782487184894692e-05
PREDNISOLONE SODIUM PHOSPHATE,Prednisolone Sodium Phosphate,Prednisolone Sodium Phos Odt,1,True,190.31322165135077,102.0,2512.7,49.0,0.0,49.0,9325.347860916188,129,7.267837216781284e-05
IBANDRONATE SODIUM,Ibandronate Sodium,Boniva,1,True,183.37369347850225,11344.0,659071.7999999999,112.0,61.984038436331005,50.015961563668995,9171.611604808792,130,7.148020765923848e-05
EMTRICITABINE,Emtricitabine,Emtriva,1,True,80.01543264736131,189.0,3444.8,1175.1,1062.6568944904773,112.44310550952278,8997.183735557363,131,7.012078023765934e-05
RAMIPRIL,Ramipril,Altace,1,True,263.15666398063536,30701.0,2198299.2,949.9,916.6854165199716,33.21458348002839,8740.638984110607,132,6.812136367953915e-05
ZAFIRLUKAST,Zafirlukast,Accolate,1,True,154.39994599541788,1049.0,30297.200000000004,74.0,19.06008886771375,54.939911132286255,8482.719311818057,133,6.611123148802683e-05
IMIPENEM CILASTATIN SODIUM,Imipenem/Cilastatin Sodium,Primaxin,1,True,605.6168802123004,113.0,2699.1,13.0,0.0,13.0,7873.019442759905,134,6.135945228847625e-05
IRBESARTAN HYDROCHLOROTHIAZIDE,Irbesartan/Hydrochlorothiazide,Avalide,1,True,283.97537191509036,9343.0,615342.6000000002,238.0,211.48915928463586,26.510840715364196,7528.425851927264,135,5.86738150752906e-05
IRBESARTAN,Irbesartan,Avapro,1,True,241.9118899052889,33292.0,2952511.4999999986,982.1,952.5548740222966,29.545125977703133,7147.3172627560025,136,5.5703593235499866e-05
BISOPROLOL HYDROCHLOROTHIAZIDE,Bisoprolol/Hydrochlorothiazide,Ziac,1,True,310.52561255670076,10109.0,654240.7000000001,23.0,0.0,23.0,7142.089088804118,137,5.5662846747765535e-05
ACITRETIN,Acitretin,Soriatane,1,True,1788.3524187696548,769.0,16470.600000000006,22.0,18.422516788318458,3.577483211681552,6397.800754718538,138,4.986213396454089e-05
ATOMOXETINE HCL,Atomoxetine Hcl,Strattera,1,True,356.3842496779034,3874.0,90290.90000000001,409.2,391.73619116532296,17.46380883467703,6223.826408064713,139,4.8506241133266227e-05
HALOPERIDOL DECANOATE,Haloperidol Decanoate,Haldol Decanoate 100,1,True,133.64298969222438,4348.0,167920.30000000002,39.0,0.0,39.0,5212.076597996751,140,4.062103080829622e-05
QUINAPRIL HCL,Quinapril Hcl,Accupril,1,True,171.3408152513256,12764.0,642772.6000000001,490.79999999999995,461.257771381397,29.542228618603072,5061.789535852491,141,3.9449748063948854e-05
GEMFIBROZIL,Gemfibrozil,Lopid,1,True,417.3699943967844,16566.0,784227.2999999997,12.0,0.0,12.0,5008.439932761413,142,3.9033960646011446e-05
PIROXICAM,Piroxicam,Feldene,1,True,312.1267306886157,656.0,17468.1,11.0,0.0,11.0,3433.3940375747725,143,2.6758625349241713e-05
NAPROXEN,Naproxen,Ec-Naproxen,1,True,87.9052901919657,40407.0,1623529.5000000002,5133.9,5095.104785339294,38.79521466070733,3410.3046028090885,144,2.657867468594496e-05
GLYBURIDE MICRONIZED,"Glyburide,micronized",Glynase,1,True,294.34107606986174,90.0,3020.9,11.0,0.0,11.0,3237.7518367684793,145,2.5233861137332436e-05
DESOXIMETASONE,Desoximetasone,Topicort,1,True,249.9768880015883,632.0,15752.8,12.0,0.0,12.0,2999.7226560190593,146,2.337874820821471e-05
TRAMADOL HCL,Tramadol Hcl,Conzip,1,True,450.7565344920117,100662.0,7131263.399999993,25.0,18.900650311613425,6.099349688386582,2749.3217281920656,147,2.142721437857075e-05
CANDESARTAN CILEXETIL,Candesartan Cilexetil,Atacand,1,True,248.43379145458948,5745.0,364051.8,581.0,572.2958947620698,8.704105237930296,2162.393865478764,148,1.6852911920566208e-05
NATEGLINIDE,Nateglinide,Starlix,1,True,190.82651578258742,2659.0,142423.69999999998,11.0,0.0,11.0,2099.091673608462,149,1.6359557642698433e-05
ANAGRELIDE HCL,Anagrelide Hcl,Agrylin,1,True,278.3029511549094,524.0,13369.9,67.0,59.561688354209416,7.438311645790585,2070.1040826334515,150,1.6133638893440844e-05
